id;name;login;password;role;post
a208af35-6899-493e-9a97-ad552f412dec;Robert Wood;laurenclark;6X^3Rq(9!#;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
2bcfe2e6-33ba-494f-b617-e31ef1c2692b;Travis Jackson;pricescott;_+I6w9PotK;2;Deputy Chief Judge for the MTO
316e7cb0-c9cc-4313-b119-924d3b3b9903;Lucas Morrow;abigailhoffman;&aM#!XOh@2;2;Deputy Chief Judge for the MTO
e5667aec-4b81-4a32-9cc1-4a5160a5d5b3;Timothy Johnson;meyerdebra;P%43Odxs!^;1;"Judge of the protest committee; empire in races with direct judging on the water"
81452c40-4d70-4962-b36e-f4850c9275c3;Matthew Wolfe;morganashley;81CHp*P#(b;1;Chairman of the Technical Committee
7d96efd6-51e3-4e36-bd4e-3606fa8ec034;Jacob Phillips;madeline89;1QHbbb_I#5;1;Deputy Chief Judge for the MTO
38d87cde-ff00-4d43-a16f-cc6a178d08cb;Megan Hart;ronaldwalker;!0MBU2fjU7;2;"Judge of the protest committee; empire in races with direct judging on the water"
a71b471b-a0e6-4f45-a4b9-93b0a4ba5001;Marie Wallace;dcampbell;0d@8XKq6%m;1;The referee is at the finish line
11b573d1-e6b1-411f-b30c-8a74baab3af9;Michael Brooks;cynthiajones;z#fhv7AjwQ;2;Chairman of the Technical Committee
9924eb23-f64b-4bea-958e-679eb5d52e4d;Tara Harris;zmeyers;e_51P_Fm!l;2;Senior judge at the start
4993c33c-6821-4eb7-9248-a124daf119e3;Melissa Johnston;kristi47;4FMeI@kt$8;2;"Judge of the protest committee; empire in races with direct judging on the water"
ad532fae-09a1-407a-b6e4-7a02d23d1c4f;Amy Bartlett;tcontreras;@@o7TsJ2v&;1;Deputy Chief Judge for the MTO
d976a1f9-ba82-46f5-be22-e9106ccb00f2;Megan Edwards;ernestfrazier;w!9!lbClXo;1;The referee is at the finish line
89f8422e-d594-404f-a935-8ddd3f034823;Kelly Byrd;fernandezemily;$UD3#mxG52;1;"Judge of the protest committee; empire in races with direct judging on the water"
8ecbe11b-cb88-414c-8265-74639317e94e;Christopher Allen;benjamin86;$fDAqubE2%;2;"Judge of the protest committee; empire in races with direct judging on the water"
35e3e90e-3163-4149-bf6e-218351819515;Kenneth Mercado;joshuagill;!6CrViI&&E;2;Deputy Chief Distance Judge
7515db27-d5ee-4220-b6d0-f234edce1f63;Kyle Jones;tiffanycooper;ab6&0LBajp;1;Deputy Chief Distance Judge
834255f9-58ec-4d30-9b26-06252e42bcac;Thomas Smith;djackson;!H3TQJjSSf;2;Deputy Chief Judge for the MTO
e45d42c6-2365-4ec8-b7f9-bc9174f14292;Jack Brown;christiankoch;tZ(7QLrYu+;1;The referee is at the finish line
82b63d7e-43af-4579-aa8d-aa6ee571baea;Steven Osborn;carolchristensen;D$K4HOj)m7;2;Deputy Chief Distance Judge
a08e7afa-e425-4b9f-99c2-f24af7b44b4f;Angela Carr;clarkjames;*0DWDtO$Wb;1;The senior judge at the finish line
ffdfaea0-7ee2-4b37-a468-d8e91b07a97d;Andrew Flores;ericabuck;%MWOyWumH6;1;The referee is at the starting line
0e8ed666-9202-41b1-a9bb-f4056cf69a2e;Melvin Bridges;randalljordan;#+7oSWJeJ9;2;Chief Secretary
d8aa98c6-be7a-4186-9db5-4f06d093a20b;Angela Fuller;yking;eC4Sj*tcn+;2;The referee is at the starting line
f5a9d652-d543-45ac-a86b-d26d1033c0ae;Robert Lewis;allisonshelton;MAL0Pwc&p);1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6d054c6c-442e-4388-b3fb-c60758b402dd;Eric Thomas;crystal53;1F0F_z^tf%;1;Chairman of the Technical Committee
5f49029f-4b99-45e1-a546-3ed45e005fae;Mr. Caleb Smith;meredith65;+9Jhx+qTM!;2;The senior judge at the finish line
0679d461-5489-4872-91ff-c7f1bdc39b28;Jessica Barnett;emily12;b49RBBNj&q;1;"Judge of the protest committee; empire in races with direct judging on the water"
9fa96b74-738b-4849-bb4e-1fd26fb362b8;Karen Hobbs;johnsoneric;Wl0NvLtg!(;1;Senior judge at the start
ff74a8e6-dbb3-4c5d-ade7-ae29b430851d;Stephen Juarez;veronicamoss;d%P97)Mx+5;1;Chief Secretary
16fef468-366e-4395-b801-316e8b371e1e;Debra Koch;vnelson;0(_&5Ktu^t;2;Chief Secretary
e76e7ba9-cf10-43a7-87d2-169ed07c512d;Collin Rose;jill70;z9Y^#zBi%M;1;Deputy Chief Judge for the MTO
8ae26623-f706-4116-bd77-44c4dc8f157b;Harold Park;christinebullock;%_GOIYgwV7;2;Senior judge at the start
dda7a2af-b1f7-4c0b-b18d-dc95cbeab139;Jessica Guzman;mwilliams;b8oyHZGg&d;2;"Judge of the protest committee; empire in races with direct judging on the water"
4a9e0e4a-c7f5-4a3d-9a02-462248af75c9;Jeffrey Griffin;ierickson;!12dYdIdW!;2;The referee is at the finish line
46ae2dc3-4ebe-4b05-ae2f-e3ed73e66657;Eric Mitchell;gregoryjohnson;Y03!5Pe#!7;2;Senior judge at the start
e62b680d-af46-431b-ae19-5d2b4fcf38e6;Kristen Harris;ericanderson;G4aF7xLw&$;2;Chairman of the Technical Committee
2350fa3f-aa8b-4b8a-9922-461374463786;Laura Morrow;william86;&tO0$Tnvu_;1;Chairman of the Technical Committee
cc1fdfa4-817f-4d82-96b1-e303f397adeb;Christina Mcbride;jonesjennifer;J7BRcoD9@N;1;Deputy Chief Judge for the MTO
9a073d64-6f30-415c-acfa-0148201e2bd6;Ann Schultz;rmoore;Z2hsQFlD$H;2;The senior judge at the finish line
bcffd624-2750-4c0a-93eb-f4ee8d70811a;Samantha Lane;riddlestephen;$pC1)9YtTi;1;Deputy Chief Judge for the MTO
8cd32a44-d7ce-49d0-bfab-4d72a812c1b7;Mrs. Kristin Wilson;kevinsmall;2zpcJAcy*G;2;Senior judge at the start
86689b1b-4795-4dc2-bfb2-186a187a75d0;Dawn King;connie34;b&5QZbgCvE;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
3a3e3908-52dc-4f6e-a513-b3368396a072;Darius Moore;xfarrell;D^iUv7cu)I;2;Senior judge at the start
65fb1bda-149e-43a6-aad7-bb1f910149e1;Donna Collins;tsmith;O@B0DBmn^x;1;The referee is at the starting line
d1954381-b6e9-43a1-8836-cff884edd698;Stephanie Wilson;igriffin;8*ODYu5J&E;1;Chief Secretary
5dfd2bbf-5318-4360-a75c-59fedf209d21;Julie Wade;jonathan77;i0hMi^d*(1;2;Deputy Chief Judge for the MTO
c6bdc739-8045-43eb-b806-cc41aec0ede1;Heidi Neal;liucindy;kTD5p!lF5$;1;Chairman of the Technical Committee
a74cc201-3ca1-4bc6-89cc-6cae93549b79;Mr. Jared Martin;mollyhayes;8LAy3ism_V;1;The senior judge at the finish line
77f1ba5d-08b3-4ec2-9717-97996c1e65b3;John Gay;francocynthia;*I91Zh7mwn;1;The referee is at the finish line
d45ba45b-ef73-4342-b9bc-2b1cfcc4870c;Erika Cooper;benjamin44;^6BjLbRb9z;1;Senior judge at the start
c53d96e3-78b3-4f65-aedc-01b600675480;Elizabeth Ramos;escobarbrianna;jI8Xpams*H;2;Deputy Chief Distance Judge
d7f65f0d-3686-4826-9a9a-9bd1d36571e4;Sue Roberts;michelesanford;MDR9R60p(S;2;Chief Secretary
a044b84e-09fe-4aee-ab64-2a162bbe9dae;Jack Lopez;jesse83;(b9KTHPWs6;1;The referee is at the finish line
277355fe-96f7-4629-b38c-22eb8b04e0c2;Mr. Frederick Arnold;ivelez;W)4GW0v7Qw;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
0c471a73-b82e-4ec0-ab81-55add0e55376;Brittany Blake;kyle43;18uGW_!l)i;1;Deputy Chief Judge for the MTO
de0ffe21-dda1-4733-b3e5-d553d34ba937;Mary Schmidt;chad42;#0t0MtxcJh;2;The referee is at the finish line
717b5fa8-b383-450b-9f4e-f0c9477741c8;Aaron Kelley;mcknightgregory;^1SjXDZkfO;2;Senior judge at the start
a542eb22-46e2-4eac-aab1-8f6cc6e65f71;Toni Johnson;justinalexander;&_pMKv^30P;1;Chairman of the Technical Committee
734407f7-d528-4651-871e-9a7b8830f87f;Marcus Williams;scoleman;V8)K+iWl(#;1;Deputy Chief Judge for the MTO
a05f0e0b-0745-4a8d-8a52-064c2e0bfbc6;Michael Lambert;morganwashington;+zOb$QilY3;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
06c16ca2-50eb-463a-b9fd-6bc3aefc36bd;Alex Brown;stephanie07;@_+7sKWkMc;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
2547d1f0-8714-4fcd-9c42-7583b4812d79;Nichole Brown;tbrown;$7UTgSxYa_;1;Chairman of the Technical Committee
dc2d241a-ec75-4852-bf83-d7ec9a3d0d5e;Matthew Simpson;garcianicole;leXeopw^!0;2;Chairman of the Technical Committee
875d5d41-c12c-42b2-96be-fdd69bb60fdc;Ernest Kidd;jamie36;8&J3GzoeH1;2;Chief Secretary
4d0b13f0-33e0-4be0-a9b7-06bb3828ad96;Edward Benson;kconley;#$7lITgsnU;1;The referee is at the finish line
139ce35c-71b3-464f-b86e-630ce2b5af04;Alicia Foster;marialawrence;h*sb0JhoDW;1;Chairman of the Technical Committee
4674533d-67a8-4624-868e-f9efc637a7a0;Thomas Miller;lisabrown;!%1UebFn$V;2;Chairman of the Technical Committee
d1a34141-62d9-4c43-a2f1-283aff7a0551;Nicole Aguilar;veronica74;@zK5qF3v4);2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
5ed5ebad-9cdf-4db1-b987-74215f3ab2b1;Kevin Smith;riveratimothy;@DApYhr5e1;2;Chairman of the Technical Committee
f8e33946-56d4-460c-9ef4-3944edbb958e;Michael Castillo;ipierce;@!Moi(xpl7;1;Chief Secretary
3a3ae22c-cc07-4683-85cf-44b72bb061bd;Susan Dawson;byrderic;9!H5NVJqu#;1;The referee is at the starting line
120e9c0f-737b-424d-affb-a689e4ad7d87;Dale Alvarez;weekskristy;#T2F)tI&h*;2;The senior judge at the finish line
e97bd670-1c86-4cec-9530-323b01f7cb77;Margaret Brooks;mooreerik;^H171gIfjA;2;Deputy Chief Judge for the MTO
14cda3b2-f5f4-4016-befb-43c7b64a434c;Robert Spencer;cynthiahobbs;fl6ITv1D^(;2;Deputy Chief Distance Judge
9c6d75fe-d33b-4983-a919-0f3caf4e7f31;Mr. Willie Fischer;richardowens;#I^8iDnuAs;2;"Judge of the protest committee; empire in races with direct judging on the water"
20ebe225-da3c-405f-b389-d35bfd69b806;Nicholas Fox III;simmonssusan;L4R&rH7n_v;1;The referee is at the starting line
99371750-f713-42b1-94ea-fe836490ff86;Kelly Hansen;stewartcorey;^1TOZW7QJy;1;"Judge of the protest committee; empire in races with direct judging on the water"
21abe03f-5469-4413-9f4b-2e772bfd225b;Susan Davis;jonathanchapman;sDRz0IKy#%;2;The senior judge at the finish line
07f45196-6c96-4bc4-a5b3-3709dc6d8349;William Robertson;elizabeth70;%0EqS3eY#n;1;Deputy Chief Distance Judge
a2b3529a-5722-4003-80e4-2b8a575e4cac;Kenneth Martin;sacosta;R)eQ)Lme*2;2;The referee is at the starting line
51bd906b-689a-4a82-a66b-243db9a49391;Natalie Grant;meganfuller;F7(%4xUbhM;1;"Judge of the protest committee; empire in races with direct judging on the water"
7937eed1-eeae-4934-aa00-34e53148e7f7;Samantha Jimenez;timothypacheco;#lsE8YKj)x;2;Deputy Chief Distance Judge
8ded0c29-7695-4085-a9ce-cdad95c8e379;Jasmine Johnson;amanda55;(nBN25Dkr2;1;The referee is at the starting line
67a0b9bd-f6ec-4b24-99bc-7c60cc1e4a3d;Joy Collier MD;denise28;wNd81Apq*E;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
61a167b8-869a-4b03-baa9-1f41fcdcb68b;Isaiah Mathews;davismarcus;(2Y1x@6P51;2;The referee is at the finish line
0b62d1df-0e7b-4dd8-b56c-28f505da8c0d;Erica Mccormick;swarren;G$QJ3S1zup;2;The referee is at the starting line
9e91869b-bf29-4f63-b0a0-5b97c2566819;Michael Brown;coreyjackson;bv92I*_M$0;2;Deputy Chief Judge for the MTO
944661a6-29ad-42a9-9398-8e86a3b4f5e3;Ashley Salazar;mlee;g00#ExkB#R;2;Senior judge at the start
73e3ecc5-a859-48a4-82db-8f6d8bebb2e0;Laura Powell;gary33;BtGZX^U3)2;1;The referee is at the starting line
4e901849-a22c-418b-8541-376985c1c84e;Amy Mercer;pjohnson;)MkPNdnc6T;2;Deputy Chief Distance Judge
84a5ba22-12f4-4055-acfb-7a61a9f99aaa;David Graves;nwise;@8wItMdyZS;2;Chief Secretary
f7282334-517f-4d38-8d32-3f272f63f14c;James Moyer;dana02;^gUtdRlb3&;2;Deputy Chief Distance Judge
282a90a4-571d-42b4-99db-795711d4aff2;Glenn Phillips;jcarson;+11GOVLq8D;2;The senior judge at the finish line
0d9f415d-946a-4e12-bc6b-6673da236ed9;Stephanie Kaufman;mccoyseth;9KSJrWuj+w;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6f7f32b5-da85-4ca4-9bd7-1870a605179f;Matthew Johnson;elizabethadams;%hdJtErg2p;2;The senior judge at the finish line
cbbaa31a-c83f-4b40-9ce7-02bcf972fd49;Jasmine Espinoza;maddenjames;9)v8&MFb+d;2;"Judge of the protest committee; empire in races with direct judging on the water"
b9794594-3347-456d-a6b6-ed30f5ae3660;Michelle Nichols;bhenderson;sDx8MNnU$(;2;"Judge of the protest committee; empire in races with direct judging on the water"
e2949cf0-4d1c-43f4-9305-2b59221013aa;Tyler Ramos;turnermatthew;%_AJ1P3oU3;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
8b520cb2-13e8-4c1b-8b44-c0d82f76e0c2;Taylor Caldwell;tfreeman;(4$3qXVf28;1;Deputy Chief Distance Judge
8b0e7165-e2a5-49b8-9fbf-c6f603e86c96;Jennifer Lopez;oliviagutierrez;hzTaHuNv+9;2;Deputy Chief Distance Judge
301d34f1-0908-42a1-9846-c3a49a6636b3;Amber Oliver;jonathan72;&n7MIPJqI2;1;Chief Secretary
98030701-9c5e-43d7-8906-aec97c2e1ee6;Robin Jackson;kathleenrobinson;)0Bsc0Msz8;2;Chief Secretary
9b6e12ed-81f8-44b7-baa6-c0f7963b2aba;Kevin Cooper;wesley36;X3NIBKZd*W;2;Senior judge at the start
80858e46-c007-4b9c-bde3-a617feb389bf;Casey Valencia;joegonzalez;r2h+WT&z_Y;2;The senior judge at the finish line
e3458799-bfed-41c8-a4fc-3b974d635c59;Jose Williams;maryespinoza;cf#5T)ayIR;2;Senior judge at the start
dfd24531-b158-430e-802a-98d2a08ce47c;Laura Perry;riversmatthew;ytw4ZfZm*+;2;The referee is at the finish line
92e68e8d-84a3-4231-8005-255e812e31e7;Jeremy Nguyen;crystalmeza;(S8Uqg$rj^;1;Chief Secretary
908f4f70-4f12-48fd-a0ad-4e5f90cb3f20;Steve Weaver;hdavis;Eh_9LGs(fz;2;"Judge of the protest committee; empire in races with direct judging on the water"
ddff9fde-bda4-4e8e-895c-45018e856506;Mercedes Henson;nicholas04;OFKDg(bS@6;1;The referee is at the starting line
2f612255-4ff9-4b28-91d9-337817287ba2;Daniel Hernandez;jacob83;s3TWX^pt^g;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
689610e5-d3a5-4b9e-8d79-158050fb1b66;Travis Rose;michellebenitez;h9c*Lh2w@l;1;The referee is at the finish line
697d0557-c6fb-4a27-81e5-6c57ef25fa6e;Janet Martin;amanda05;IKEK2tkrr*;1;The senior judge at the finish line
e375641f-f20a-43e4-9c38-91395273d4b7;Lauren Sullivan;robert58;*sP2VkG54P;1;The senior judge at the finish line
3b142910-b245-43ad-92b8-4b64df28d388;Amanda Blankenship;oreynolds;(1G*GQXer5;2;Chairman of the Technical Committee
ec01df2b-de9f-4805-aaa0-6a6d874c0e6d;Donna Chambers;briansimmons;#6^lM4zV(F;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
e9f52b2c-c0a4-46ab-8f9c-adac7b814642;Taylor Garcia;millerchristine;l)#(o8Od$9;1;"Judge of the protest committee; empire in races with direct judging on the water"
06c090f8-e667-4460-8632-68fb201c7bc0;Benjamin Jackson;christopherstewart;FcuPNK)e#1;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
4c66286f-88c0-4788-9259-138a8c17ea21;Rebecca Walker;brownmark;a%6^$7PwA&;1;The senior judge at the finish line
1be1a9ea-47d0-42cf-bb53-1ac803cb8b83;Andrea Strickland;alex37;D@RJa7Rp(Y;2;Deputy Chief Judge for the MTO
75cb54be-ecc2-4900-a654-d5f651aa4019;Alexis Leonard;cbernard;#198Y^Oyx6;2;Deputy Chief Distance Judge
0b425a12-75e7-4c79-a143-200626d1fe20;Heidi Thompson;bobby29;*9&XUEyzW8;1;The referee is at the starting line
55c5cab5-62bd-491f-af48-59a6dc841a77;Susan Dorsey;andersonjennifer;RuV%OzZl!3;1;"Judge of the protest committee; empire in races with direct judging on the water"
d6eb823e-6061-47f8-8adb-7a1a333b067d;Bradley Strong;luisthompson;^GRr7Mb8&8;2;The senior judge at the finish line
1264b6b5-521d-424f-bbcd-644efdc17fa7;Sara Hudson;xgarcia;^P98%^JafY;1;"Judge of the protest committee; empire in races with direct judging on the water"
9efb5ee7-cf4d-4062-abc9-6e85e869280b;Lisa Yates;samuelaguilar;&#L90WlxWL;2;Deputy Chief Distance Judge
afcef1b8-015d-48f1-aa4e-bdc3c0129f75;Regina Anderson;sarahreeves;+5kJRY0p9%;2;The referee is at the starting line
2ea72020-c73b-4c41-b239-76d5a30e5c6e;Mark Murray;calderonsydney;^7Cnxu3#qQ;1;"Judge of the protest committee; empire in races with direct judging on the water"
f09a2088-b7d0-416b-a562-0fd461ca73e5;Diane Craig;rachelandrews;)JRN9Awnd4;2;Chairman of the Technical Committee
63831522-7ff1-4bcd-805f-ba9cb1a41829;Donald Pittman;owensnicholas;V_5#T%re^E;2;The referee is at the starting line
c43455a6-0b05-44aa-8a50-a0ebe0db9d13;Susan Bell;hernandezjesus;9%*8RyZf^2;2;The referee is at the starting line
cd5efa96-b988-4ba4-9034-58956bc492d0;Donna Pacheco;edwardstravis;^^)GuGS@13;1;Chief Secretary
98706bc1-c686-4e11-9847-23b9aac8f97a;Dr. William Johnson;smarshall;)V9iMrGdTt;1;Chief Secretary
54f52a01-613c-4047-a881-2376d23272b4;Barbara Peterson;kcooper;)iL6qcXoMX;2;The referee is at the finish line
58b4d996-2928-4c66-8708-950178816582;Mary Hicks;butlerbilly;4@0_^SE@8n;1;The referee is at the finish line
ee90bace-54d1-4d3c-a5bf-e2a0a3c46541;Anthony Castro;katiegarcia;#xb3AKrk%h;2;Deputy Chief Judge for the MTO
d8d6a306-62ad-4499-8dc4-9dbc70b4e1ed;Charles Yang;angela36;lxA6Y1km%F;1;The referee is at the finish line
e053b261-6119-4795-ae2e-c8682eafc5a7;Sarah Graham DDS;ericschaefer;!LD+sLPhi4;1;"Judge of the protest committee; empire in races with direct judging on the water"
8bdeca4c-2c68-4be2-925e-0ee3570410fa;Gabrielle Roberts;jesus77;*5a(09Na$q;1;"Judge of the protest committee; empire in races with direct judging on the water"
e809cede-6ba8-421c-845a-6db918f3d788;Connie Vargas;leachwilliam;+cWb6zXN94;2;The senior judge at the finish line
925a88ff-012d-4b6b-bca9-8b0eed70a09f;Colin Lewis;jeffrey67;*3Xsc*PrH8;1;The referee is at the starting line
caac25e4-6ecd-4749-a5f5-960cff8f48a3;Bonnie Ayala;williamssteven;R_3(Ete2w@;2;Chief Secretary
e5cc3572-bacf-4a7d-8138-e58f5bd75731;Rebecca Zhang;jillnunez;x&DfWrb!$8;1;Chairman of the Technical Committee
9049a5f7-6e5a-4e1d-9e96-fe59b106237a;Jacob Mora;carolynwelch;i&5UPyA2o_;2;Chairman of the Technical Committee
109efda3-f6eb-465b-b596-496483fa2b0e;Benjamin Rivera;sgregory;_3iW4KIsxh;2;Deputy Chief Distance Judge
9b2964e5-157b-4a60-877c-ff12df882373;David Fox;stephensshannon;(+%8CjntG2;2;Senior judge at the start
d0aedf99-859c-4cdc-9890-b4e880215a2d;Thomas Black;msmith;WL2(BLay+C;1;The senior judge at the finish line
ddded39a-005a-4ed7-880d-7eae325d496f;Amy Montgomery;nicole59;o9BMVm6h_K;1;Deputy Chief Judge for the MTO
01d3f6fd-af37-4956-b038-606a96bd9cd7;Anthony Moore;acarson;%hk*#1Lmnh;2;Chairman of the Technical Committee
7920ed25-c4d3-4080-ae27-b254f68c6d1f;Rachel Farley;chenwanda;6oK7zpTT%0;1;Chairman of the Technical Committee
8a19d44c-2b42-487f-9db2-a50bfbe468b1;Carolyn Kaufman MD;gordonrichard;N9UHOiVl(6;2;The referee is at the finish line
eb4a913f-eec8-4be8-8c88-b642b52cb244;Cody Thomas;brownteresa;or6ZiWFrq+;2;Senior judge at the start
732d4384-04bb-453f-bc17-eace195dcbf8;Kimberly Burns;xrodriguez;l!8KGq8s&R;1;Deputy Chief Distance Judge
6d308249-1943-420d-9fb7-f9014c58f986;Greg Smith;oliviaroach;0GIwp3Ek$n;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
ac055674-10e0-49f4-8ca1-95d3d90e0829;Christine Harris;calebbarry;+86rWP4vSN;2;"Judge of the protest committee; empire in races with direct judging on the water"
5e6e060f-3ba3-472e-a79f-04893fec9cc1;Ashley Maddox;bakerbeth;$(9Nu#^9(a;1;"Judge of the protest committee; empire in races with direct judging on the water"
662efec0-1ba1-493a-8421-779a02e9be10;Tanya Reeves;yfrancis;Fo2B2eiY(4;2;Chief Secretary
cee202a8-2ab1-4631-aa88-c3131a154220;Mason Mason;bethrodriguez;!2QvB_ZsCI;1;"Judge of the protest committee; empire in races with direct judging on the water"
98408489-e036-4d6d-96a5-893ab9286f52;Kathy Elliott;fjohnston;!KG9H6$Kz7;1;Chairman of the Technical Committee
576a7d45-cd9b-46c7-88fc-f6a1d6a55619;William Garrett;aeverett;s96PRR_s+N;1;Senior judge at the start
4b577abd-da66-4158-af81-4550718253aa;Lisa Johnson;michael03;$25DCHsKBl;2;Deputy Chief Judge for the MTO
cfa5d0c8-fafd-4e18-aec0-7dca7c485d01;Brianna Sharp;hyang;r5IC!T6q*d;2;Senior judge at the start
a79d433f-a478-4423-989f-3a26e09f45e6;Veronica Marquez;wanderson;l!#X62Fyga;2;The referee is at the finish line
78d8fffb-9006-4990-b6d7-a34c5aea6a87;Stephen Evans;pereztaylor;#vs3BUj+CK;1;Deputy Chief Distance Judge
eb791be9-6647-452f-b7ac-4c5d74d4ce34;Michele Anderson;sarahsalazar;%cYFrBIzf7;1;The referee is at the finish line
81fcfe1c-0e71-4c69-87af-555dad9884a5;Anna Miller;lbarker;S_2)3zR2Kt;2;The senior judge at the finish line
5fb1b158-1461-42c0-9b01-fd3788856cb4;Erin Wilson;owoods;5$_9JMxf$h;2;Senior judge at the start
aca55163-1a49-4fcd-b25c-a0001a9e218e;Michelle Gutierrez;egriffin;8HIWQjkK)k;1;Deputy Chief Judge for the MTO
53b5a57a-276e-461a-8932-7ee89b3ba14d;Becky Garcia;pattonmax;&(+4NwvsuI;1;Chief Secretary
adad3dc5-63c3-4e16-a87b-b9aab2da55c2;Brian Morris;robert90;@6y+EUUr99;2;Senior judge at the start
1be315d6-82b2-4287-bd5c-b494caa36689;Nicholas Bender;andreaford;c5hUx47z)I;2;Deputy Chief Distance Judge
eaa45f50-0a20-4695-b095-944dc3d641c2;Sara Davis;esalazar;DELmC8mv*^;2;Deputy Chief Judge for the MTO
6e8cca89-14e7-438a-9528-c32d250c2227;Elizabeth Williams;nicholasgomez;g)#4Y(_ooN;1;The senior judge at the finish line
8a3f30b7-7e62-4e50-9b9f-51e206e897a1;Robin Edwards;victoriapage;a4yhVDZr)5;1;Chief Secretary
4041f01a-4b5b-4777-a4a0-34b2a2efd21e;Summer Luna;isalas;H&5sCExM^A;1;"Judge of the protest committee; empire in races with direct judging on the water"
80b0fa70-a7a0-4a69-be9c-5684064b13da;Amanda Martin;danieladams;z05K8rH2*3;2;Senior judge at the start
91c122cd-2e82-440f-a592-00cf1811bb82;Natalie Lawson;sbond;&*9jfRk0oF;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6c068e1e-ca95-48bd-8f31-14983fbc7ee1;Amanda Gomez;ericromero;YlTtjzM8v%;1;The referee is at the finish line
5adca15b-8721-44af-8ee7-ef4edac5e3b3;Alex Stephenson;bmacdonald;)6Y)xI1o90;2;Deputy Chief Distance Judge
a1e5e74f-2ddf-4aa1-9be5-f63ff88782ee;Taylor Chambers;paul54;48wTnvLd_D;1;The referee is at the starting line
8b79c5e0-56d8-4d63-a952-bbb7b07e4515;Jonathan Hanson;rmolina;++2CRj3480;1;"Judge of the protest committee; empire in races with direct judging on the water"
47689e4d-a393-48e3-a1d2-1b4d920d87c8;Karen Schwartz;dlong;GFtiE19s(4;1;Chairman of the Technical Committee
8e5114d6-b3ac-4905-82a9-a936a1549e99;Andrea West;melissa07;Li4_4Uf2+T;1;Chairman of the Technical Committee
e502ae80-a6cd-425a-a91a-53b6ab71abe1;Colleen Gardner;andersonmadeline;71eYPu#d%y;2;Deputy Chief Distance Judge
7a450b1b-828f-46c0-bb38-7b3bd66f1ba6;Margaret Figueroa;ncooke;$05RVrub5b;1;The referee is at the starting line
b688c279-6f8b-47e6-9cc4-2fe414679aec;Stacie Howard;youngderrick;#gpi7Njbnq;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
4032375c-6f79-43d6-baf3-d8dc4b98b298;Robert Pitts;richardhughes;#1RUB4fpe(;2;Deputy Chief Judge for the MTO
6d7802a8-32ca-4c70-a8f0-b35613cbf184;Mr. Michael Hunt DDS;james13;*9O$JwNEPM;1;Deputy Chief Distance Judge
fa349024-83b8-433c-8162-6951a6591e5b;Robert Baker;abarnett;_Ua63OjYK5;2;Chairman of the Technical Committee
5a01f520-1602-4724-bb4b-8b8267077802;Crystal Gilbert;michelle72;Cf1OStvZ@);1;Chief Secretary
2397a959-bc6d-495a-80d7-5ba0fdff1e03;Rebecca Armstrong;mccoysteven;(TGV^Vnc83;2;Senior judge at the start
3370c997-d6a7-4d18-8520-9fc3283c33e3;Adam Bennett;jthompson;M)C7QbUh2%;1;Senior judge at the start
050b321d-e298-4dd6-9ed7-9a08c6f7527c;Sarah Brown;jperkins;U&039fth7S;2;The senior judge at the finish line
37b77eae-c4d3-4c91-8927-fa6ef48b856f;Amanda Green;ipeck;$gDutmuR22;1;Deputy Chief Distance Judge
78703e10-e5b4-485f-b942-fc1940506242;Jennifer Stewart MD;collinskim;^O#0LSbgg@;2;Senior judge at the start
c91cc149-ed03-4302-9c46-60a7a99d738e;Lisa Brown;joseph82;S^8tDNWg*4;1;The referee is at the finish line
2487fcd5-df5b-49b5-b04e-bd6fc74a740a;Richard Stevens;wjohnson;xa1NTfXj!(;1;The senior judge at the finish line
65841d92-dafc-454b-8721-a01d785c9d94;Sarah Sanchez;qmoore;Yj(V6ARxJ@;1;Chairman of the Technical Committee
bbf9bf90-b80f-4376-a6b5-64087fdccca4;Andrew Collins;katielong;$QOc5er&e4;2;The referee is at the starting line
b35caa67-973d-4f8c-99d7-8fa3908b85cf;Suzanne Clark;gary33;)%+5Cuozsp;2;Deputy Chief Distance Judge
f71aeae3-9e61-4b40-a9f2-7effb2c3cbc4;Kevin White;frazierjennifer;(29+CvYbBZ;1;"Judge of the protest committee; empire in races with direct judging on the water"
fbd64f18-0e18-4fa8-aa11-31c054dffeab;Timothy Smith;james11;^$5F&zeayw;2;The senior judge at the finish line
